frame,type,bytes,slice_bytes,slice_qp,srcf,off,br_kbps,slot,flag,sw7,sw7_initqp,sw7_frameqp,sw105,sw106,sw107,sw172,sw173,sw243,sw244,sw247,sw6,sw22,sw11
13,P,18661,18661,35,13,7020,8000,7,,0x80002300,32,35,0x0001f3f9,0x000095fd,0x0003e7f2,0x0000014f,0x0000066a,0x03208000,0x022c5000,0x00499b02,0x00000003,0x0000000c,0x0000000d
14,P,12743,12743,37,14,7560,8000,1,,0x80002500,32,37,0x0001f215,0x0000956c,0x0003e42a,0x0000014f,0x0000066a,0x04118000,0x024c0400,0x003c0082,0x00000003,0x0000000c,0x0000000e
15,P,18525,18525,35,15,8100,8000,2,,0x80002300,32,35,0x0001f468,0x0000961f,0x0003e8d0,0x0000014f,0x0000066a,0x032d3000,0x02127000,0x0047f2c2,0x00000003,0x0000000c,0x0000000f
16,P,12405,12405,37,16,8640,8000,3,,0x80002500,32,37,0x0001f289,0x0000958f,0x0003e512,0x0000014f,0x0000066a,0x049d0800,0x01a8f400,0x003b4d02,0x00000003,0x0000000c,0x00000010
17,P,18600,18600,35,17,9180,8000,4,,0x80002300,32,35,0x0001f53e,0x0000965f,0x0003ea7c,0x0000014f,0x0000066a,0x0330a800,0x02235400,0x00483a02,0x00000003,0x0000000c,0x00000011
18,P,12741,12741,37,18,9720,8000,5,,0x80002500,32,37,0x0001f33e,0x000095c5,0x0003e67c,0x0000014f,0x0000066a,0x0441d000,0x021b1400,0x003bb2c2,0x00000003,0x0000000c,0x00000012
19,P,18637,18637,35,19,10260,8000,6,,0x80002300,32,35,0x0001f5d5,0x0000968c,0x0003ebaa,0x0000014f,0x0000066a,0x035b2000,0x01b7e400,0x00480742,0x00000003,0x0000000c,0x00000013
20,P,12069,12069,37,20,10800,8000,7,,0x80002500,32,37,0x0001f3b6,0x000095e9,0x0003e76c,0x0000014f,0x0000066a,0x03a4e000,0x03281000,0x003c7f42,0x00000003,0x0000000c,0x00000014
21,P,18691,18691,35,21,11340,8000,1,,0x80002300,32,35,0x0001f706,0x000096e8,0x0003ee0c,0x0000014f,0x0000066a,0x032e2000,0x01b32400,0x0048e302,0x00000003,0x0000000c,0x00000015
22,P,12435,12435,37,22,11880,8000,2,,0x80002500,32,37,0x0001f4c6,0x0000963b,0x0003e98c,0x0000014f,0x0000066a,0x03cb6000,0x02b4bc00,0x003bc282,0x00000003,0x0000000c,0x00000016
23,P,18834,18834,35,23,12420,8000,3,,0x80002300,32,35,0x0001f7fa,0x00009731,0x0003eff4,0x0000014f,0x0000066a,0x03176000,0x01fd6400,0x0046c2c2,0x00000003,0x0000000c,0x00000017
24,P,13006,13006,37,24,12960,8000,4,,0x80002500,32,37,0x0001f57e,0x00009672,0x0003eafc,0x0000014f,0x0000066a,0x03729800,0x034f0c00,0x003c3042,0x00000003,0x0000000c,0x00000018
25,P,18769,18769,35,25,13500,8000,5,,0x80002300,32,35,0x0001f85f,0x0000974f,0x0003f0be,0x0000014f,0x0000066a,0x0349c000,0x01b52400,0x0046b102,0x00000003,0x0000000c,0x00000019
26,P,12176,12176,37,26,14040,8000,6,,0x80002500,32,37,0x0001f5ce,0x0000968a,0x0003eb9c,0x0000014f,0x0000066a,0x04688000,0x02140800,0x003c9b82,0x00000003,0x0000000c,0x0000001a
27,P,18622,18622,35,27,14580,8000,7,,0x80002300,32,35,0x0001f9b8,0x000097b7,0x0003f370,0x0000014f,0x0000066a,0x030f0800,0x026bd400,0x004a5642,0x00000003,0x0000000c,0x0000001b
28,P,12762,12762,37,28,15120,8000,1,,0x80002500,32,37,0x0001f72d,0x000096f3,0x0003ee5a,0x0000014f,0x0000066a,0x04328800,0x0215d400,0x003bc202,0x00000003,0x0000000c,0x0000001c
29,P,18601,18601,35,29,15660,8000,2,,0x80002300,32,35,0x0001fac6,0x00009808,0x0003f58c,0x0000014f,0x0000066a,0x0327e800,0x01dd9000,0x00488e82,0x00000003,0x0000000c,0x0000001d
30,I,30850,30810,32,28,16200,8000,3,,0x80002000,32,32,0x00173180,0x00173180,0x00173180,0x0000014f,0x00000662,0x02ca4000,0x00004400,0x0037c0c2,0x00000003,0x0000000c,0x00000000
31,P,19669,19669,35,27,16740,8000,4,,0x80002300,32,35,0x000207f5,0x00009bfc,0x00040fea,0x0000014f,0x0000066a,0x04048000,0x02b3a800,0x003cab02,0x00000003,0x0000000c,0x00000001
32,P,13374,13374,37,26,17280,8000,5,,0x80002500,32,37,0x00020493,0x00009af8,0x00040926,0x0000014f,0x0000066a,0x0526e000,0x027a4800,0x003b83c2,0x00000003,0x0000000c,0x00000002
33,P,18539,18539,35,25,17820,8000,6,,0x80002300,32,35,0x0002083a,0x00009c11,0x00041074,0x0000014f,0x0000066a,0x02d43000,0x02aa8000,0x00454682,0x00000003,0x0000000c,0x00000003
34,P,13101,13101,37,24,18360,8000,7,,0x80002500,32,37,0x000205f4,0x00009b62,0x00040be8,0x0000014f,0x0000066a,0x04047800,0x0311cc00,0x003c4482,0x00000003,0x0000000c,0x00000004
35,P,18818,18818,35,23,18900,8000,1,,0x80002300,32,35,0x00020a4c,0x00009cb0,0x00041498,0x0000014f,0x0000066a,0x03355000,0x0203b000,0x0045ba02,0x00000003,0x0000000c,0x00000005
36,P,12960,12960,37,22,19440,8000,2,,0x80002500,32,37,0x0002078f,0x00009bde,0x00040f1e,0x0000014f,0x0000066a,0x04066800,0x02be6000,0x003c87c2,0x00000003,0x0000000c,0x00000006
37,P,18717,18717,35,21,19980,8000,3,,0x80002300,32,35,0x00020c8a,0x00009d5c,0x00041914,0x0000014f,0x0000066a,0x02d69000,0x02948400,0x00463942,0x00000003,0x0000000c,0x00000007
38,P,12423,12423,37,20,20520,8000,4,,0x80002500,32,37,0x000209cb,0x00009c89,0x00041396,0x0000014f,0x0000066a,0x04f28000,0x01fed000,0x003bbf42,0x00000003,0x0000000c,0x00000008
39,P,18610,18610,35,19,21060,8000,5,,0x80002300,32,35,0x00021028,0x00009e72,0x00042050,0x0000014f,0x0000066a,0x030bb000,0x02209400,0x00486f42,0x00000003,0x0000000c,0x00000009
40,P,12464,12464,37,18,21600,8000,6,,0x80002500,32,37,0x00020d7c,0x00009da5,0x00041af8,0x0000014f,0x0000066a,0x03898800,0x0348b400,0x003d0482,0x00000003,0x0000000c,0x0000000a
41,P,18919,18919,35,17,22140,8000,7,,0x80002300,32,35,0x000214a4,0x00009fca,0x00042948,0x0000014f,0x0000066a,0x03000000,0x02175000,0x0047d402,0x00000003,0x0000000c,0x0000000b
42,P,13438,13438,37,16,22680,8000,1,,0x80002500,32,37,0x00021163,0x00009ed0,0x000422c6,0x0000014f,0x0000066a,0x03f4b800,0x02d95c00,0x003c1d82,0x00000003,0x0000000c,0x0000000c
43,P,18683,18683,35,15,23220,8000,2,,0x80002300,32,35,0x000217d3,0x0000a0bf,0x00042fa6,0x0000014f,0x0000066a,0x032e2000,0x01e0b000,0x00468882,0x00000003,0x0000000c,0x0000000d
44,P,13304,13304,36,14,23760,8000,3,,0x80002400,32,36,0x000214d3,0x00009fd8,0x000429a6,0x0000014f,0x0000066a,0x047fc800,0x03615400,0x003c8082,0x00000003,0x0000000c,0x0000000e
