frame,type,bytes,slice_bytes,slice_qp,srcf,off,br_kbps,slot,flag,sw7,sw7_initqp,sw7_frameqp,sw105,sw106,sw107,sw172,sw173,sw243,sw244,sw247,sw6,sw22,sw11
223,P,2221,2221,10,9,896,8000,7,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00417800,0x00069000,0x00024702,0x00000003,0x0000000c,0x0000000d
224,P,2058,2058,10,8,900,8000,1,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x0041f800,0x00196c00,0x00027902,0x00000003,0x0000000c,0x0000000e
225,P,1503,1503,10,7,904,8000,2,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x0047a000,0x000fe800,0x00022182,0x00000003,0x0000000c,0x0000000f
226,P,1181,1181,10,6,908,8000,3,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00444800,0x00102400,0x0001da42,0x00000003,0x0000000c,0x00000010
227,P,1142,1142,10,5,912,8000,4,,0x80000a00,32,10,0x00040ee9,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00404000,0x00001c00,0x0001d3c2,0x00000003,0x0000000c,0x00000011
228,P,1231,1231,10,4,916,8000,5,,0x80000a00,32,10,0x000406e2,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00413000,0x00098800,0x0001d282,0x00000003,0x0000000c,0x00000012
229,P,1225,1225,10,3,920,8000,6,,0x80000a00,32,10,0x0003fedb,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00446000,0x0007f400,0x0001d0c2,0x00000003,0x0000000c,0x00000013
230,P,1304,1304,10,2,924,8000,7,,0x80000a00,32,10,0x0003f6d4,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00444000,0x000e6c00,0x0001d382,0x00000003,0x0000000c,0x00000014
231,P,1605,1605,10,1,928,8000,1,,0x80000a00,32,10,0x0003eecd,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00404000,0x00131c00,0x0001da02,0x00000003,0x0000000c,0x00000015
232,P,1923,1923,10,0,932,8000,2,,0x80000a00,32,10,0x0003e6c5,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00406800,0x00065c00,0x00020602,0x00000003,0x0000000c,0x00000016
233,P,2060,2060,10,1,936,8000,3,,0x80000a00,32,10,0x0003debe,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00446000,0x00072800,0x00024c42,0x00000003,0x0000000c,0x00000017
234,P,1283,1283,10,2,940,8000,4,,0x80000a00,32,10,0x0003d6b7,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00444000,0x0026f800,0x00025b42,0x00000003,0x0000000c,0x00000018
235,P,1225,1225,10,3,944,8000,5,,0x80000a00,32,10,0x0003ceb0,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00404000,0x00099000,0x0001dc82,0x00000003,0x0000000c,0x00000019
236,P,1241,1241,10,4,948,8000,6,,0x80000a00,32,10,0x0003c6a9,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00406800,0x00098800,0x0001d902,0x00000003,0x0000000c,0x0000001a
237,P,1206,1206,10,5,952,8000,7,,0x80000a00,32,10,0x0003bea2,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00446000,0x000a5400,0x0001d282,0x00000003,0x0000000c,0x0000001b
238,P,1134,1134,10,6,956,8000,1,,0x80000a00,32,10,0x0003b69a,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00444000,0x0009f800,0x0001d542,0x00000003,0x0000000c,0x0000001c
239,P,1250,1246,10,7,960,8000,2,,0x80000a00,32,10,0x0003ae93,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00401000,0x00019c00,0x0001d582,0x00000003,0x0000000c,0x0000001d
